name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_15-03,gauss,multilevel_tresholding,2,12,34.43088,32.69493,-5.04184,0.95609,0.95159,-0.47067,0.99569,0.98916,-0.65583,5.65312,15.39482,172.32431,0.98988002538681,0.968829989433289,-2.12651991844177
Case_15-04,gauss,multilevel_tresholding,0.4,2,35.19731,35.18936,-0.02259,0.96189,0.96275,0.08941,0.99553,0.99546,-0.00703,4.94322,4.71354,-4.64636,0.986840009689331,0.987259984016418,0.0425599999725819
Case_15-04,gauss,multilevel_tresholding,0.7,4,35.19731,35.57482,1.07255,0.96189,0.96811,0.64664,0.99553,0.9957,0.01708,4.94322,3.90514,-21.00008,0.986840009689331,0.989160001277924,0.235090002417564
Case_15-04,gauss,multilevel_tresholding,1.1,6,35.19731,35.72516,1.49969,0.96189,0.96935,0.77556,0.99553,0.99545,-0.00804,4.94322,4.46409,-9.69267,0.986840009689331,0.987559974193573,0.0729599967598915
Case_15-04,gauss,multilevel_tresholding,1.4,8,35.19731,35.58164,1.09193,0.96189,0.96805,0.64041,0.99553,0.9948,-0.07333,4.94322,5.74088,16.13645,0.986840009689331,0.983860015869141,-0.3019700050354
Case_15-04,gauss,multilevel_tresholding,1.7,10,35.19731,35.05412,-0.40682,0.96189,0.96519,0.34307,0.99553,0.99339,-0.21496,4.94322,7.65695,54.89802,0.986840009689331,0.978049993515015,-0.890720009803772
Case_15-04,gauss,multilevel_tresholding,2,12,35.19731,34.32896,-2.46709,0.96189,0.96133,-0.05822,0.99553,0.99139,-0.41586,4.94322,10.06966,103.70649,0.986840009689331,0.970329999923706,-1.67302000522614
Case_15-05,gauss,multilevel_tresholding,0.4,2,35.45884,35.35246,-0.30001,0.96881,0.96918,0.03819,0.99494,0.99464,-0.03015,4.71637,4.538,-3.78193,0.986310005187988,0.986689984798431,0.0385299995541573
Case_15-05,gauss,multilevel_tresholding,0.7,4,35.45884,35.28219,-0.49818,0.96881,0.97274,0.40565,0.99494,0.99395,-0.0995,4.71637,3.79318,-19.57416,0.986310005187988,0.98852002620697,0.224069997668266
Case_15-05,gauss,multilevel_tresholding,1.1,6,35.45884,35.54877,0.25362,0.96881,0.97417,0.55326,0.99494,0.99403,-0.09146,4.71637,4.18281,-11.31294,0.986310005187988,0.987249970436096,0.0952999964356422
Case_15-05,gauss,multilevel_tresholding,1.4,8,35.45884,35.57817,0.33653,0.96881,0.97346,0.47997,0.99494,0.99371,-0.12363,4.71637,5.19154,10.07491,0.986310005187988,0.983850002288818,-0.249410003423691
Case_15-05,gauss,multilevel_tresholding,1.7,10,35.45884,35.28352,-0.49443,0.96881,0.97148,0.2756,0.99494,0.99271,-0.22413,4.71637,6.77062,43.55574,0.986310005187988,0.978470027446747,-0.794879972934723
Case_15-05,gauss,multilevel_tresholding,2,12,35.45884,34.70488,-2.1263,0.96881,0.96854,-0.02787,0.99494,0.99096,-0.40002,4.71637,8.80256,86.63845,0.986310005187988,0.97122997045517,-1.52892994880676
Case_15-06,gauss,multilevel_tresholding,0.4,2,35.42647,35.32518,-0.28592,0.9703,0.97067,0.03813,0.99314,0.99276,-0.03826,4.86131,4.67438,-3.84526,0.985499978065491,0.985920011997223,0.0426199994981289
Case_15-06,gauss,multilevel_tresholding,0.7,4,35.42647,35.19579,-0.65115,0.9703,0.97378,0.35865,0.99314,0.99166,-0.14902,4.86131,3.91319,-19.50338,0.985499978065491,0.987860023975372,0.239480003714561
Case_15-06,gauss,multilevel_tresholding,1.1,6,35.42647,35.56705,0.39682,0.9703,0.97502,0.48645,0.99314,0.99211,-0.10371,4.86131,4.30625,-11.41791,0.985499978065491,0.98650997877121,0.102490000426769
Case_15-06,gauss,multilevel_tresholding,1.4,8,35.42647,35.55586,0.36524,0.9703,0.97409,0.3906,0.99314,0.99165,-0.15003,4.86131,5.30603,9.14815,0.985499978065491,0.982990026473999,-0.254689991474152
Case_15-06,gauss,multilevel_tresholding,1.7,10,35.42647,35.25542,-0.48283,0.9703,0.97188,0.16284,0.99314,0.99035,-0.28093,4.86131,6.83923,40.68698,0.985499978065491,0.977410018444061,-0.820900022983551
Case_15-06,gauss,multilevel_tresholding,2,12,35.42647,34.64817,-2.19694,0.9703,0.96876,-0.15871,0.99314,0.98798,-0.51956,4.86131,8.77727,80.5536,0.985499978065491,0.969969987869263,-1.57585000991821
Case_15-07,gauss,multilevel_tresholding,0.4,2,35.54231,35.41107,-0.36925,0.97549,0.97559,0.01025,0.99454,0.99412,-0.04223,4.29025,4.13847,-3.53779,0.986580014228821,0.986899971961975,0.032430000603199
Case_15-07,gauss,multilevel_tresholding,0.7,4,35.54231,35.17177,-1.04253,0.97549,0.97799,0.25628,0.99454,0.99276,-0.17898,4.29025,3.41333,-20.43983,0.986580014228821,0.988910019397736,0.236169993877411
Case_15-07,gauss,multilevel_tresholding,1.1,6,35.54231,35.60959,0.1893,0.97549,0.97992,0.45413,0.99454,0.99323,-0.13172,4.29025,3.59136,-16.29019,0.986580014228821,0.988300025463104,0.17433999478817
Case_15-07,gauss,multilevel_tresholding,1.4,8,35.54231,35.90639,1.02436,0.97549,0.98026,0.48899,0.99454,0.99348,-0.10658,4.29025,4.28212,-0.1895,0.986580014228821,0.985750019550323,-0.0841299965977669
Case_15-07,gauss,multilevel_tresholding,1.7,10,35.54231,35.77705,0.66045,0.97549,0.97937,0.39775,0.99454,0.99275,-0.17998,4.29025,5.44993,27.03059,0.986580014228821,0.98132997751236,-0.532149970531464
Case_15-07,gauss,multilevel_tresholding,2,12,35.54231,35.29111,-0.70676,0.97549,0.9776,0.2163,0.99454,0.99111,-0.34488,4.29025,7.0659,64.6967,0.986580014228821,0.975109994411469,-1.16260004043579
Case_15-08,gauss,multilevel_tresholding,0.4,2,35.28625,35.16912,-0.33194,0.97068,0.97095,0.02782,0.99445,0.99407,-0.03821,4.72881,4.5446,-3.89548,0.986220002174377,0.986590027809143,0.0375199988484383
Case_15-08,gauss,multilevel_tresholding,0.7,4,35.28625,35.07189,-0.60749,0.97068,0.97428,0.37087,0.99445,0.99311,-0.13475,4.72881,3.77978,-20.06911,0.986220002174377,0.988399982452393,0.221039995551109
Case_15-08,gauss,multilevel_tresholding,1.1,6,35.28625,35.47416,0.53253,0.97068,0.97621,0.5697,0.99445,0.9934,-0.10559,4.72881,4.19528,-11.28254,0.986220002174377,0.986949980258942,0.0740199983119965
Case_15-08,gauss,multilevel_tresholding,1.4,8,35.28625,35.57765,0.82582,0.97068,0.97597,0.54498,0.99445,0.99312,-0.13374,4.72881,5.23964,10.80251,0.986220002174377,0.983240008354187,-0.302159994840622
Case_15-08,gauss,multilevel_tresholding,1.7,10,35.28625,35.23851,-0.13529,0.97068,0.97431,0.37396,0.99445,0.99175,-0.27151,4.72881,6.87489,45.38309,0.986220002174377,0.977310001850128,-0.903450012207031
Case_15-08,gauss,multilevel_tresholding,2,12,35.28625,34.61191,-1.91106,0.97068,0.97163,0.09787,0.99445,0.98952,-0.49575,4.72881,8.9825,89.95265,0.986220002174377,0.969299972057343,-1.71563994884491
Case_15-09,gauss,multilevel_tresholding,0.4,2,34.81071,34.65723,-0.4409,0.96569,0.96613,0.04556,0.99541,0.99501,-0.04018,5.245,5.0108,-4.4652,0.988439977169037,0.98878002166748,0.034400001168251
Case_15-09,gauss,multilevel_tresholding,0.7,4,34.81071,34.60137,-0.60137,0.96569,0.97033,0.48049,0.99541,0.99431,-0.11051,5.245,4.20243,-19.87741,0.988439977169037,0.990260004997253,0.184129998087883
Case_15-09,gauss,multilevel_tresholding,1.1,6,34.81071,34.83262,0.06294,0.96569,0.97182,0.63478,0.99541,0.99421,-0.12055,5.245,4.90672,-6.44957,0.988439977169037,0.988449990749359,0.00101000000722706
Case_15-09,gauss,multilevel_tresholding,1.4,8,34.81071,34.77943,-0.08986,0.96569,0.9707,0.5188,0.99541,0.99367,-0.1748,5.245,6.43053,22.60305,0.988439977169037,0.98445999622345,-0.402649998664856
Case_15-09,gauss,multilevel_tresholding,1.7,10,34.81071,34.37657,-1.24714,0.96569,0.96789,0.22782,0.99541,0.9924,-0.30239,5.245,8.73848,66.60591,0.988439977169037,0.978139996528625,-1.04203999042511
Case_15-09,gauss,multilevel_tresholding,2,12,34.81071,33.63752,-3.3702,0.96569,0.96379,-0.19675,0.99541,0.99017,-0.52642,5.245,11.66361,122.37579,0.988439977169037,0.96968001127243,-1.8979400396347
Case_15-10,gauss,multilevel_tresholding,0.4,2,34.38495,34.30192,-0.24147,0.96975,0.97014,0.04022,0.99432,0.99396,-0.03621,5.31693,5.0619,-4.79656,0.988929986953735,0.989269971847534,0.0343800000846386
Case_15-10,gauss,multilevel_tresholding,0.7,4,34.38495,34.49022,0.30615,0.96975,0.97388,0.42588,0.99432,0.99357,-0.07543,5.31693,4.20078,-20.99238,0.988929986953735,0.99057000875473,0.165839999914169
Case_15-10,gauss,multilevel_tresholding,1.1,6,34.38495,34.86211,1.3877,0.96975,0.97555,0.59809,0.99432,0.99361,-0.07141,5.31693,4.92759,-7.32265,0.988929986953735,0.988460004329681,-0.047520000487566
Case_15-10,gauss,multilevel_tresholding,1.4,8,34.38495,34.7545,1.07474,0.96975,0.97474,0.51457,0.99432,0.99264,-0.16896,5.31693,6.51753,22.5807,0.988929986953735,0.983929991722107,-0.505599975585938
Case_15-10,gauss,multilevel_tresholding,1.7,10,34.38495,34.17227,-0.61853,0.96975,0.9723,0.26295,0.99432,0.99035,-0.39927,5.31693,8.95374,68.40056,0.988929986953735,0.976750016212463,-1.23162996768951
Case_15-10,gauss,multilevel_tresholding,2,12,34.38495,33.3425,-3.0317,0.96975,0.9687,-0.10828,0.99432,0.98699,-0.73719,5.31693,12.08988,127.3846,0.988929986953735,0.966949999332428,-2.22259998321533
Case_15-11,gauss,multilevel_tresholding,0.4,2,34.10104,33.94739,-0.45057,0.96451,0.96497,0.04769,0.99425,0.99367,-0.05834,5.76387,5.47681,-4.98033,0.989589989185333,0.989910006523132,0.0323400013148785
Case_15-11,gauss,multilevel_tresholding,0.7,4,34.10104,33.86984,-0.67799,0.96451,0.9692,0.48626,0.99425,0.99246,-0.18004,5.76387,4.64616,-19.39166,0.989589989185333,0.991039991378784,0.146530002355576
Case_15-11,gauss,multilevel_tresholding,1.1,6,34.10104,34.117,0.0468,0.96451,0.97077,0.64903,0.99425,0.99222,-0.20417,5.76387,5.67347,-1.56839,0.989589989185333,0.988730013370514,-0.0869000032544136
Case_15-11,gauss,multilevel_tresholding,1.4,8,34.10104,34.10133,0.00085,0.96451,0.96941,0.50803,0.99425,0.99152,-0.27458,5.76387,7.72969,34.1059,0.989589989185333,0.984070003032684,-0.557810008525848
Case_15-11,gauss,multilevel_tresholding,1.7,10,34.10104,33.56407,-1.57464,0.96451,0.96594,0.14826,0.99425,0.98939,-0.48881,5.76387,10.80906,87.53129,0.989589989185333,0.976660013198853,-1.30659997463226
Case_15-11,gauss,multilevel_tresholding,2,12,34.10104,32.68876,-4.14146,0.96451,0.9609,-0.37428,0.99425,0.9858,-0.84989,5.76387,14.6496,154.16257,0.989589989185333,0.966610014438629,-2.32217001914978
Case_15-12,gauss,multilevel_tresholding,0.4,2,35.40431,35.1276,-0.78157,0.97183,0.97175,-0.00823,0.99591,0.99531,-0.06025,4.60631,4.46275,-3.11659,0.987510025501251,0.987789988517761,0.0283499993383884
Case_15-12,gauss,multilevel_tresholding,0.7,4,35.40431,34.63687,-2.16765,0.97183,0.97424,0.24799,0.99591,0.99378,-0.21387,4.60631,3.81848,-17.10328,0.987510025501251,0.9894700050354,0.198479995131493
Case_15-12,gauss,multilevel_tresholding,1.1,6,35.40431,34.85613,-1.54834,0.97183,0.97606,0.43526,0.99591,0.99377,-0.21488,4.60631,4.19645,-8.89779,0.987510025501251,0.988409996032715,0.0911400020122528
Case_15-12,gauss,multilevel_tresholding,1.4,8,35.40431,35.08284,-0.908,0.97183,0.97611,0.44041,0.99591,0.99391,-0.20082,4.60631,5.16512,12.1314,0.987510025501251,0.985459983348846,-0.207599997520447
Case_15-12,gauss,multilevel_tresholding,1.7,10,35.40431,35.04062,-1.02725,0.97183,0.97489,0.31487,0.99591,0.99353,-0.23898,4.60631,6.70648,45.59333,0.987510025501251,0.980599999427795,-0.699739992618561
Case_15-12,gauss,multilevel_tresholding,2,12,35.40431,34.5236,-2.48758,0.97183,0.97253,0.07203,0.99591,0.99217,-0.37554,4.60631,8.74634,89.87736,0.987510025501251,0.973940014839172,-1.37416005134583
Case_16-01,gauss,multilevel_tresholding,0.4,2,35.23215,35.13902,-0.26433,0.95219,0.953,0.08507,0.99543,0.99518,-0.02511,4.99926,4.76793,-4.62728,0.988259971141815,0.988600015640259,0.0344099998474121
Case_16-01,gauss,multilevel_tresholding,0.7,4,35.23215,35.28851,0.15997,0.95219,0.95894,0.70889,0.99543,0.99494,-0.04922,4.99926,4.10583,-17.87124,0.988259971141815,0.990100026130676,0.186189994215965
Case_16-01,gauss,multilevel_tresholding,1.1,6,35.23215,35.58175,0.99228,0.95219,0.96072,0.89583,0.99543,0.99495,-0.04822,4.99926,5.08622,1.73946,0.988259971141815,0.988219976425171,-0.00405000010505319
Case_16-01,gauss,multilevel_tresholding,1.4,8,35.23215,35.3032,0.20166,0.95219,0.95922,0.7383,0.99543,0.99399,-0.14466,4.99926,6.89805,37.98142,0.988259971141815,0.98430997133255,-0.399690002202988
Case_16-01,gauss,multilevel_tresholding,1.7,10,35.23215,34.69334,-1.52931,0.95219,0.95594,0.39383,0.99543,0.99226,-0.31846,4.99926,9.43817,88.79134,0.988259971141815,0.978320002555847,-1.00581002235413
Case_16-01,gauss,multilevel_tresholding,2,12,35.23215,33.85062,-3.92122,0.95219,0.95136,-0.08717,0.99543,0.98971,-0.57463,4.99926,12.39881,148.01291,0.988259971141815,0.97036999464035,-1.81025004386902
Case_16-02,gauss,multilevel_tresholding,0.4,2,35.1502,35.01687,-0.37932,0.96328,0.96377,0.05087,0.99525,0.99489,-0.03617,4.94484,4.72811,-4.38295,0.987569987773895,0.987919986248016,0.0354400016367435
Case_16-02,gauss,multilevel_tresholding,0.7,4,35.1502,35.00356,-0.41718,0.96328,0.96825,0.51595,0.99525,0.99427,-0.09847,4.94484,3.9785,-19.54239,0.987569987773895,0.989579975605011,0.203529998660088
Case_16-02,gauss,multilevel_tresholding,1.1,6,35.1502,35.24563,0.27149,0.96328,0.97016,0.71423,0.99525,0.99416,-0.10952,4.94484,4.67781,-5.40017,0.987569987773895,0.987959980964661,0.0394899994134903
Case_16-02,gauss,multilevel_tresholding,1.4,8,35.1502,35.26946,0.33929,0.96328,0.96964,0.66024,0.99525,0.99372,-0.15373,4.94484,6.14735,24.31848,0.987569987773895,0.984350025653839,-0.326050013303757
Case_16-02,gauss,multilevel_tresholding,1.7,10,35.1502,34.91438,-0.67089,0.96328,0.96768,0.45677,0.99525,0.99251,-0.27531,4.94484,8.32095,68.27541,0.987569987773895,0.978609979152679,-0.907280027866364
Case_16-02,gauss,multilevel_tresholding,2,12,35.1502,34.23256,-2.61063,0.96328,0.96464,0.14118,0.99525,0.99039,-0.48832,4.94484,10.98375,122.12549,0.987569987773895,0.970939993858337,-1.68393003940582
Case_16-03,gauss,multilevel_tresholding,0.4,2,35.05868,34.87854,-0.51382,0.95695,0.95754,0.06165,0.99474,0.99427,-0.04725,5.55015,5.31331,-4.26727,0.986959993839264,0.987309992313385,0.0354599989950657
Case_16-03,gauss,multilevel_tresholding,0.7,4,35.05868,34.79021,-0.76577,0.95695,0.96258,0.58833,0.99474,0.99353,-0.12164,5.55015,4.63744,-16.44478,0.986959993839264,0.988730013370514,0.179340004920959
Case_16-03,gauss,multilevel_tresholding,1.1,6,35.05868,34.96571,-0.26518,0.95695,0.96361,0.69596,0.99474,0.9934,-0.13471,5.55015,5.76998,3.96079,0.986959993839264,0.986259996891022,-0.0709199979901314
Case_16-03,gauss,multilevel_tresholding,1.4,8,35.05868,34.88193,-0.50415,0.95695,0.96162,0.48801,0.99474,0.99285,-0.19,5.55015,7.79463,40.43999,0.986959993839264,0.981519997119904,-0.55119001865387
Case_16-03,gauss,multilevel_tresholding,1.7,10,35.05868,34.20546,-2.43369,0.95695,0.9574,0.04702,0.99474,0.99081,-0.39508,5.55015,10.58164,90.65503,0.986959993839264,0.974210023880005,-1.29183995723724
Case_16-03,gauss,multilevel_tresholding,2,12,35.05868,33.38047,-4.78686,0.95695,0.95198,-0.51936,0.99474,0.98803,-0.67455,5.55015,13.75235,147.78339,0.986959993839264,0.964709997177124,-2.25440001487732
Case_16-04,gauss,multilevel_tresholding,0.4,2,35.44654,35.17053,-0.77867,0.95602,0.95635,0.03452,0.99524,0.99459,-0.06531,4.91005,4.74066,-3.44986,0.986909985542297,0.987219989299774,0.0314100012183189
Case_16-04,gauss,multilevel_tresholding,0.7,4,35.44654,34.89105,-1.56712,0.95602,0.96131,0.55334,0.99524,0.99343,-0.18187,4.91005,4.12967,-15.89352,0.986909985542297,0.988789975643158,0.190490007400513
Case_16-04,gauss,multilevel_tresholding,1.1,6,35.44654,35.23534,-0.59583,0.95602,0.96334,0.76567,0.99524,0.99373,-0.15172,4.91005,4.86332,-0.95172,0.986909985542297,0.987060010433197,0.0152000002563
Case_16-04,gauss,multilevel_tresholding,1.4,8,35.44654,35.29612,-0.42436,0.95602,0.96233,0.66003,0.99524,0.99348,-0.17684,4.91005,6.32525,28.82252,0.986909985542297,0.983290016651154,-0.366800010204315
Case_16-04,gauss,multilevel_tresholding,1.7,10,35.44654,34.94399,-1.41777,0.95602,0.9596,0.37447,0.99524,0.99236,-0.28938,4.91005,8.43979,71.88807,0.986909985542297,0.977410018444061,-0.962599992752075
Case_16-04,gauss,multilevel_tresholding,2,12,35.44654,34.24845,-3.37999,0.95602,0.95558,-0.04602,0.99524,0.9903,-0.49636,4.91005,10.99095,123.84599,0.986909985542297,0.969630002975464,-1.75092005729675
Case_16-05,gauss,multilevel_tresholding,0.4,2,35.49104,35.38595,-0.2961,0.95546,0.95617,0.07431,0.99634,0.99609,-0.02509,4.63774,4.44736,-4.10502,0.988150000572205,0.988460004329681,0.0313699990510941
Case_16-05,gauss,multilevel_tresholding,0.7,4,35.49104,35.58005,0.2508,0.95546,0.96158,0.64053,0.99634,0.99599,-0.03513,4.63774,3.84863,-17.01497,0.988150000572205,0.99005001783371,0.192279994487762
Case_16-05,gauss,multilevel_tresholding,1.1,6,35.49104,35.84928,1.00938,0.95546,0.96328,0.81845,0.99634,0.99597,-0.03714,4.63774,4.65462,0.36397,0.988150000572205,0.988460004329681,0.0313699990510941
Case_16-05,gauss,multilevel_tresholding,1.4,8,35.49104,35.58551,0.26618,0.95546,0.96222,0.70751,0.99634,0.99523,-0.11141,4.63774,6.19287,33.53207,0.988150000572205,0.985090017318726,-0.309670001268387
Case_16-05,gauss,multilevel_tresholding,1.7,10,35.49104,34.98772,-1.41816,0.95546,0.95966,0.43958,0.99634,0.99385,-0.24991,4.63774,8.43409,81.85776,0.988150000572205,0.979820013046265,-0.842989981174469
Case_16-05,gauss,multilevel_tresholding,2,12,35.49104,34.12237,-3.85638,0.95546,0.95588,0.04396,0.99634,0.99173,-0.46269,4.63774,11.15793,140.58981,0.988150000572205,0.972729980945587,-1.56049001216888
Case_16-06,gauss,multilevel_tresholding,0.4,2,34.23666,34.26598,0.08564,0.96933,0.97016,0.08563,0.99433,0.99432,-0.00101,6.0559,5.7095,-5.72004,0.988430023193359,0.988889992237091,0.0465399995446205
Case_16-06,gauss,multilevel_tresholding,0.7,4,34.23666,34.71961,1.41062,0.96933,0.97466,0.54986,0.99433,0.99469,0.03621,6.0559,4.78957,-20.91068,0.988430023193359,0.990220010280609,0.181089997291565
Case_16-06,gauss,multilevel_tresholding,1.1,6,34.23666,34.90034,1.93851,0.96933,0.97539,0.62517,0.99433,0.99434,0.00101,6.0559,6.07339,0.28881,0.988430023193359,0.98743999004364,-0.100160002708435
Case_16-06,gauss,multilevel_tresholding,1.4,8,34.23666,34.43826,0.58884,0.96933,0.97348,0.42813,0.99433,0.99272,-0.16192,6.0559,8.42613,39.13919,0.988430023193359,0.982190012931824,-0.631309986114502
Case_16-06,gauss,multilevel_tresholding,1.7,10,34.23666,33.61746,-1.80859,0.96933,0.97002,0.07118,0.99433,0.98998,-0.43748,6.0559,11.72219,93.56644,0.988430023193359,0.974290013313293,-1.4305499792099
Case_16-06,gauss,multilevel_tresholding,2,12,34.23666,32.68635,-4.52822,0.96933,0.96558,-0.38687,0.99433,0.98642,-0.79551,6.0559,15.55671,156.88519,0.988430023193359,0.96399998664856,-2.47160005569458
Case_16-07,gauss,multilevel_tresholding,0.4,2,35.16394,34.89518,-0.76431,0.96283,0.96294,0.01142,0.99587,0.99529,-0.05824,4.95746,4.77781,-3.62383,0.988749980926514,0.989000022411346,0.0252899993211031
Case_16-07,gauss,multilevel_tresholding,0.7,4,35.16394,34.58359,-1.65041,0.96283,0.9666,0.39155,0.99587,0.99411,-0.17673,4.95746,4.15213,-16.24481,0.988749980926514,0.990289986133575,0.155750006437302
Case_16-07,gauss,multilevel_tresholding,1.1,6,35.16394,34.93043,-0.66406,0.96283,0.96855,0.59408,0.99587,0.99433,-0.15464,4.95746,4.91808,-0.79436,0.988749980926514,0.988719999790192,-0.00303000002168119
Case_16-07,gauss,multilevel_tresholding,1.4,8,35.16394,35.009,-0.44062,0.96283,0.96797,0.53384,0.99587,0.99413,-0.17472,4.95746,6.46449,30.39924,0.988749980926514,0.98514997959137,-0.364100009202957
Case_16-07,gauss,multilevel_tresholding,1.7,10,35.16394,34.67697,-1.38486,0.96283,0.96579,0.30743,0.99587,0.99314,-0.27413,4.95746,8.75216,76.54525,0.988749980926514,0.979550004005432,-0.930469989776611
Case_16-07,gauss,multilevel_tresholding,2,12,35.16394,33.95307,-3.4435,0.96283,0.96238,-0.04674,0.99587,0.99118,-0.47095,4.95746,11.58792,133.74712,0.988749980926514,0.972079992294312,-1.68596994876862
Case_16-08,gauss,multilevel_tresholding,0.4,2,34.39231,34.22783,-0.47825,0.9716,0.97182,0.02264,0.99307,0.99241,-0.06646,5.78367,5.52676,-4.44199,0.987569987773895,0.987929999828339,0.0364499986171722
Case_16-08,gauss,multilevel_tresholding,0.7,4,34.39231,33.99727,-1.14863,0.9716,0.97458,0.30671,0.99307,0.99065,-0.24369,5.78367,4.74215,-18.00794,0.987569987773895,0.989160001277924,0.160999998450279
Case_16-08,gauss,multilevel_tresholding,1.1,6,34.39231,34.3604,-0.09278,0.9716,0.97589,0.44154,0.99307,0.99087,-0.22154,5.78367,5.76939,-0.2469,0.987569987773895,0.986639976501465,-0.0941699966788292
Case_16-08,gauss,multilevel_tresholding,1.4,8,34.39231,34.43905,0.1359,0.9716,0.97482,0.33141,0.99307,0.99047,-0.26181,5.78367,7.7363,33.76109,0.987569987773895,0.981679975986481,-0.596409976482391
Case_16-08,gauss,multilevel_tresholding,1.7,10,34.39231,33.90657,-1.41235,0.9716,0.97189,0.02985,0.99307,0.98811,-0.49946,5.78367,10.57922,82.91535,0.987569987773895,0.973879992961884,-1.38622999191284
Case_16-08,gauss,multilevel_tresholding,2,12,34.39231,33.07682,-3.82495,0.9716,0.96779,-0.39214,0.99307,0.9843,-0.88312,5.78367,13.98021,141.71867,0.987569987773895,0.963559985160828,-2.43122005462646
Case_16-09,gauss,multilevel_tresholding,0.4,2,34.98988,34.75448,-0.67277,0.96798,0.96813,0.0155,0.99295,0.99211,-0.0846,5.37723,5.19051,-3.47242,0.986980020999908,0.987269997596741,0.0293799992650747
